1	7.1646	0.13	0.47	0.100000
2	6.2348	0.07	0.43	0.100000
3	6.1841	0.13	0.97	0.100000
4	6.0591	0.20	1.27	0.100000
5	5.8738	0.27	2.03	0.100000
6	5.6839	0.77	3.37	0.100000
7	5.3585	1.60	6.47	0.100000
8	4.8501	3.33	14.13	0.100000
9	4.0869	9.47	31.67	0.100000
10	3.2157	20.03	52.53	0.100000
11	2.4131	37.30	72.80	0.100000
12	1.6865	53.10	86.83	0.100000
13	1.1250	67.00	94.07	0.100000
14	0.7115	79.13	97.67	0.100000
15	0.4608	86.40	98.67	0.100000
16	0.2703	92.30	99.50	0.100000
17	0.1896	94.50	99.57	0.100000
18	0.1180	96.80	99.93	0.100000
19	0.1219	96.47	99.73	0.100000
20	0.1167	97.43	99.80	0.100000
21	0.0814	98.13	99.93	0.100000
22	0.0488	99.07	99.87	0.100000
23	0.0417	99.07	99.97	0.100000
24	0.0384	99.27	100.00	0.100000
25	0.0211	99.67	100.00	0.100000
26	0.0162	99.80	99.90	0.100000
27	0.0049	100.00	100.00	0.100000
28	0.0037	100.00	100.00	0.100000
29	0.0029	100.00	100.00	0.100000
30	0.0082	99.93	99.97	0.100000
31	0.0045	99.97	100.00	0.010000
32	0.0032	100.00	100.00	0.010000
33	0.0032	100.00	100.00	0.010000
34	0.0032	100.00	100.00	0.010000
35	0.0027	100.00	100.00	0.010000
36	0.0028	100.00	100.00	0.010000
37	0.0025	100.00	100.00	0.010000
38	0.0030	100.00	100.00	0.010000
39	0.0022	100.00	100.00	0.010000
40	0.0023	100.00	100.00	0.010000
41	0.0030	100.00	100.00	0.010000
42	0.0024	100.00	100.00	0.010000
43	0.0025	100.00	100.00	0.010000
44	0.0024	100.00	100.00	0.010000
45	0.0026	100.00	100.00	0.010000
46	0.0030	100.00	100.00	0.010000
47	0.0025	100.00	100.00	0.010000
48	0.0027	100.00	100.00	0.010000
49	0.0026	100.00	100.00	0.010000
50	0.0023	100.00	100.00	0.010000
51	0.0023	100.00	100.00	0.010000
52	0.0026	100.00	100.00	0.010000
53	0.0023	100.00	100.00	0.010000
54	0.0022	100.00	100.00	0.010000
55	0.0023	100.00	100.00	0.010000
56	0.0023	100.00	100.00	0.010000
57	0.0023	100.00	100.00	0.010000
58	0.0024	100.00	100.00	0.010000
59	0.0026	100.00	100.00	0.010000
60	0.0024	100.00	100.00	0.010000
61	0.0026	100.00	100.00	0.001000
62	0.0023	100.00	100.00	0.001000
63	0.0025	100.00	100.00	0.001000
64	0.0021	100.00	100.00	0.001000
65	0.0024	100.00	100.00	0.001000
66	0.0023	100.00	100.00	0.001000
67	0.0025	100.00	100.00	0.001000
68	0.0024	100.00	100.00	0.001000
69	0.0025	100.00	100.00	0.001000
70	0.0023	100.00	100.00	0.001000
71	0.0024	100.00	100.00	0.001000
72	0.0025	100.00	100.00	0.001000
73	0.0027	100.00	100.00	0.001000
74	0.0023	100.00	100.00	0.001000
75	0.0022	100.00	100.00	0.001000
76	0.0022	100.00	100.00	0.001000
77	0.0025	100.00	100.00	0.001000
78	0.0025	100.00	100.00	0.001000
79	0.0026	100.00	100.00	0.001000
80	0.0022	100.00	100.00	0.001000
81	0.0024	100.00	100.00	0.000100
82	0.0024	100.00	100.00	0.000100
83	0.0026	100.00	100.00	0.000100
84	0.0025	100.00	100.00	0.000100
85	0.0025	100.00	100.00	0.000100
86	0.0026	100.00	100.00	0.000100
87	0.0023	100.00	100.00	0.000100
88	0.0024	100.00	100.00	0.000100
89	0.0025	100.00	100.00	0.000100
90	0.0022	100.00	100.00	0.000100
91	0.0020	100.00	100.00	0.000100
92	0.0026	100.00	100.00	0.000100
93	0.0023	100.00	100.00	0.000100
94	0.0026	100.00	100.00	0.000100
95	0.0023	100.00	100.00	0.000100
96	0.0027	100.00	100.00	0.000100
97	0.0023	100.00	100.00	0.000100
98	0.0023	100.00	100.00	0.000100
99	0.0026	100.00	100.00	0.000100
100	0.0023	100.00	100.00	0.000100
