1	7.1000	0.23	0.77	0.100000
2	6.2005	0.20	0.67	0.100000
3	6.1433	0.20	1.20	0.100000
4	6.0722	0.37	1.37	0.100000
5	5.9406	0.50	2.90	0.100000
6	5.7564	1.10	4.43	0.100000
7	5.4224	1.77	7.73	0.100000
8	4.9930	2.67	12.00	0.100000
9	4.5616	4.50	19.47	0.100000
10	4.0866	9.07	28.83	0.100000
11	3.6065	12.77	41.53	0.100000
12	3.0456	21.03	57.90	0.100000
13	2.5097	32.00	70.93	0.100000
14	2.0789	41.80	80.17	0.100000
15	1.7671	50.00	86.27	0.100000
16	1.4867	56.53	90.47	0.100000
17	1.3275	60.40	92.13	0.100000
18	1.1491	64.90	93.93	0.100000
19	0.9555	71.17	96.83	0.100000
20	0.8210	74.80	97.70	0.100000
21	0.6963	78.50	98.43	0.100000
22	0.5470	83.00	98.97	0.100000
23	0.4721	85.53	99.43	0.100000
24	0.3754	89.17	99.23	0.100000
25	0.3444	90.00	99.63	0.100000
26	0.2882	90.93	99.73	0.100000
27	0.2961	91.33	99.67	0.100000
28	0.2508	92.63	99.83	0.100000
29	0.2360	92.87	99.80	0.100000
30	0.1756	95.50	99.77	0.100000
31	0.0908	97.97	100.00	0.010000
32	0.0410	99.50	100.00	0.010000
33	0.0330	99.77	100.00	0.010000
34	0.0277	99.83	100.00	0.010000
35	0.0242	99.73	100.00	0.010000
36	0.0206	99.83	100.00	0.010000
37	0.0192	99.87	100.00	0.010000
38	0.0193	99.90	100.00	0.010000
39	0.0185	99.90	100.00	0.010000
40	0.0188	99.87	100.00	0.010000
41	0.0178	99.90	100.00	0.010000
42	0.0153	99.97	100.00	0.010000
43	0.0151	99.90	100.00	0.010000
44	0.0139	100.00	100.00	0.010000
45	0.0130	99.97	100.00	0.010000
46	0.0125	99.97	100.00	0.010000
47	0.0127	100.00	100.00	0.010000
48	0.0128	99.97	100.00	0.010000
49	0.0120	100.00	100.00	0.010000
50	0.0126	99.93	100.00	0.010000
51	0.0107	100.00	100.00	0.010000
52	0.0135	99.93	100.00	0.010000
53	0.0114	99.90	100.00	0.010000
54	0.0115	99.97	100.00	0.010000
55	0.0115	99.93	100.00	0.010000
56	0.0106	100.00	100.00	0.010000
57	0.0123	99.93	100.00	0.010000
58	0.0115	99.97	100.00	0.010000
59	0.0121	99.97	100.00	0.010000
60	0.0116	99.90	100.00	0.010000
61	0.0114	99.93	100.00	0.001000
62	0.0113	99.97	100.00	0.001000
63	0.0107	99.93	100.00	0.001000
64	0.0126	99.93	100.00	0.001000
65	0.0110	99.93	100.00	0.001000
66	0.0103	99.97	100.00	0.001000
67	0.0106	99.97	100.00	0.001000
68	0.0112	99.93	100.00	0.001000
69	0.0111	99.97	100.00	0.001000
70	0.0094	100.00	100.00	0.001000
71	0.0101	99.90	100.00	0.001000
72	0.0105	99.97	100.00	0.001000
73	0.0109	99.97	100.00	0.001000
74	0.0103	99.97	100.00	0.001000
75	0.0097	100.00	100.00	0.001000
76	0.0107	100.00	100.00	0.001000
77	0.0105	99.93	100.00	0.001000
78	0.0112	99.97	100.00	0.001000
79	0.0114	99.87	100.00	0.001000
80	0.0104	100.00	100.00	0.001000
81	0.0089	100.00	100.00	0.000100
82	0.0099	99.97	100.00	0.000100
83	0.0103	100.00	100.00	0.000100
84	0.0111	99.97	100.00	0.000100
85	0.0119	99.83	100.00	0.000100
86	0.0104	99.97	100.00	0.000100
87	0.0109	99.97	100.00	0.000100
88	0.0101	100.00	100.00	0.000100
89	0.0109	100.00	100.00	0.000100
90	0.0114	99.90	100.00	0.000100
91	0.0100	99.97	100.00	0.000100
92	0.0107	100.00	100.00	0.000100
93	0.0112	99.93	100.00	0.000100
94	0.0093	99.97	100.00	0.000100
95	0.0096	100.00	100.00	0.000100
96	0.0098	99.97	100.00	0.000100
97	0.0092	100.00	100.00	0.000100
98	0.0093	100.00	100.00	0.000100
99	0.0097	100.00	100.00	0.000100
100	0.0098	100.00	100.00	0.000100
